pokemon_id,name,species,weight,height,type1,type2,sprite,artwork,shiny_artwork,hp,attack,defense,special_attack,special_defense,speed,gen,romanji,jap_name,flavor_text,female,male,gender_label,special_group
774,minior,Meteor Pokémon,400,3,rock,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/774.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/774.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/774.png,60,60,100,60,100,60,generation-vii,Meteno,メテノ,"Originally making its home in the ozone layer, it hurtles to the ground when the shell enclosing its body grows too heavy.",0.0,0.0,Genderless,Ordinary
775,komala,Drowsing Pokémon,199,4,normal,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/775.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/775.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/775.png,65,115,65,75,95,65,generation-vii,Nekkoara,ネッコアラ,"It is born asleep, and it dies asleep. All its movements are apparently no more than the results of it tossing and turning in its dreams.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
776,turtonator,Blast Turtle Pokémon,2120,20,fire,dragon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/776.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/776.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/776.png,60,78,135,91,85,36,generation-vii,Bakugames,バクガメス,The shell on its back is chemically unstable and explodes violently if struck. The hole in its stomach is its weak point.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
777,togedemaru,Roly-Poly Pokémon,33,3,electric,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/777.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/777.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/777.png,65,98,63,40,73,96,generation-vii,Togedemaru,トゲデマル,"The spiny fur on its back is normally at rest. When this Pokémon becomes agitated, its fur stands on end and stabs into its attackers.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
778,mimikyu,Disguise Pokémon,7,2,ghost,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/778.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/778.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/778.png,55,90,80,50,105,96,generation-vii,Mimikkyu,ミミッキュ,Its actual appearance is unknown. A scholar who saw what was under its rag was overwhelmed by terror and died from the shock.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
779,bruxish,Gnash Teeth Pokémon,190,9,water,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/779.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/779.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/779.png,68,105,70,70,70,92,generation-vii,Hagigishiri,ハギギシリ,"When it unleashes its psychic power from the protuberance on its head, the grating sound of grinding teeth echoes through the area.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
780,drampa,Placid Pokémon,1850,30,normal,dragon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/780.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/780.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/780.png,78,60,85,135,91,36,generation-vii,Jijilong,ジジーロン,"It has a compassionate personality, but if it is angered, it completely destroys its surroundings with its intense breath.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
781,dhelmise,Sea Creeper Pokémon,2100,39,ghost,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/781.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/781.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/781.png,70,131,100,86,90,40,generation-vii,Dadarin,ダダリン,"Swinging its massive anchor, it can KO Wailord in a single blow. What appears to be green seaweed is actually its body.",0.0,0.0,Genderless,Ordinary
782,jangmo-o,Scaly Pokémon,297,6,dragon,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/782.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/782.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/782.png,45,55,65,45,45,45,generation-vii,Jyarako,ジャラコ,It expresses its feelings by smacking its scales. Metallic sounds echo through the tall mountains where Jangmo-o lives.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
783,hakamo-o,Scaly Pokémon,470,12,dragon,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/783.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/783.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/783.png,55,75,90,65,70,65,generation-vii,Jyarango,ジャランゴ,It leaps at its prey with a courageous shout. Its scaly punches tear its opponents to shreds.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
784,kommo-o,Scaly Pokémon,782,16,dragon,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/784.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/784.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/784.png,75,110,125,100,105,85,generation-vii,Jyararanga,ジャラランガ,"When it spots enemies, it threatens them by jingling the scales on its tail. Weak opponents will crack and flee in panic.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
785,tapu-koko,Land Spirit Pokémon,205,18,electric,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/785.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/785.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/785.png,70,115,85,95,75,130,generation-vii,Kokeko,カプ・コケコ,This guardian deity of Melemele is brimming with curiosity. It summons thunderclouds and stores their lightning inside its body.,0.0,0.0,Genderless,Legendary
786,tapu-lele,Land Spirit Pokémon,186,12,psychic,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/786.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/786.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/786.png,70,85,75,130,115,95,generation-vii,Tetefu,カプ・テテフ,This guardian deity of Akala is guilelessly cruel. The fragrant aroma of flowers is the source of its energy.,0.0,0.0,Genderless,Legendary
787,tapu-bulu,Land Spirit Pokémon,455,19,grass,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/787.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/787.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/787.png,70,130,115,85,95,75,generation-vii,Bulul,カプ・ブルル,"It pulls large trees up by the roots and swings them around. It causes vegetation to grow, and then it absorbs energy from the growth.",0.0,0.0,Genderless,Legendary
788,tapu-fini,Land Spirit Pokémon,212,13,water,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/788.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/788.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/788.png,70,75,115,95,130,85,generation-vii,Rehire,カプ・レヒレ,The dense fog it creates brings the downfall and destruction of its confused enemies. Ocean currents are the source of its energy.,0.0,0.0,Genderless,Legendary
789,cosmog,Nebula Pokémon,1,2,psychic,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/789.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/789.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/789.png,43,29,31,29,31,37,generation-vii,Cosmog,コスモッグ,Its body is gaseous and frail. It slowly grows as it collects dust from the atmosphere.,0.0,0.0,Genderless,Legendary
790,cosmoem,Protostar Pokémon,9999,1,psychic,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/790.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/790.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/790.png,43,29,131,29,131,37,generation-vii,Cosmovum,コスモウム,"Motionless as if dead, its body is faintly warm to the touch. In the distant past, it was called the cocoon of the stars.",0.0,0.0,Genderless,Legendary
791,solgaleo,Sunne Pokémon,2300,34,psychic,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/791.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/791.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/791.png,137,137,107,113,89,97,generation-vii,Solgaleo,ソルガレオ,It is said to live in another world. The intense light it radiates from the surface of its body can make the darkest of nights light up like midday.,0.0,0.0,Genderless,Legendary
792,lunala,Moone Pokémon,1200,40,psychic,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/792.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/792.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/792.png,137,113,89,137,107,97,generation-vii,Lunala,ルナアーラ,"It is said to be a female evolution of Cosmog. When its third eye activates, away it flies to another world.",0.0,0.0,Genderless,Legendary
793,nihilego,Parasite Pokémon,555,12,rock,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/793.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/793.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/793.png,109,53,47,127,131,103,generation-vii,Uturoid,ウツロイド,One of several mysterious Ultra Beasts. People on the street report observing those infested by it suddenly becoming violent.,0.0,0.0,Genderless,Ordinary
794,buzzwole,Swollen Pokémon,3336,24,bug,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/794.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/794.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/794.png,107,139,139,53,53,79,generation-vii,Massivoon,マッシブーン,"This Ultra Beast appeared from another world. It shows off its body, but whether that display is a boast or a threat remains unclear.",0.0,0.0,Genderless,Ordinary
795,pheromosa,Lissome Pokémon,250,18,bug,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/795.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/795.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/795.png,71,137,37,137,37,151,generation-vii,Pheroache,フェローチェ,"One of the dangerous Ultra Beasts, it has been spotted running across the land at terrific speeds.",0.0,0.0,Genderless,Ordinary
796,xurkitree,Glowing Pokémon,1000,38,electric,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/796.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/796.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/796.png,83,89,71,173,71,83,generation-vii,Denjyumoku,デンジュモク,"One of the mysterious life-forms known as Ultra Beasts. Astonishing electric shocks emanate from its entire body, according to witnesses.",0.0,0.0,Genderless,Ordinary
797,celesteela,Launch Pokémon,9999,92,steel,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/797.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/797.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/797.png,97,101,103,107,101,61,generation-vii,Tekkaguya,テッカグヤ,It appeared from the Ultra Wormhole. Witnesses observed it flying across the sky at high speed.,0.0,0.0,Genderless,Ordinary
798,kartana,Drawn Sword Pokémon,1,3,grass,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/798.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/798.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/798.png,59,181,131,59,31,109,generation-vii,Kamiturugi,カミツルギ,"This Ultra Beast came from the Ultra Wormhole. It seems not to attack enemies on its own, but its sharp body is a dangerous weapon in itself.",0.0,0.0,Genderless,Ordinary
799,guzzlord,Junkivore Pokémon,8880,55,dark,dragon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/799.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/799.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/799.png,223,101,53,97,53,43,generation-vii,Akuziking,アクジキング,"It has gobbled mountains and swallowed whole buildings, according to reports. It’s one of the Ultra Beasts.",0.0,0.0,Genderless,Ordinary
800,necrozma,Prism Pokémon,2300,24,psychic,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/800.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/800.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/800.png,97,107,101,127,89,79,generation-vii,Necrozma,ネクロズマ,"Reminiscent of the Ultra Beasts, this life-form, apparently asleep underground, is thought to have come from another world in ancient times.",0.0,0.0,Genderless,Legendary
801,magearna,Artificial Pokémon,805,10,steel,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/801.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/801.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/801.png,80,95,115,130,115,65,generation-vii,Magearna,マギアナ,"This artificial Pokémon, constructed more than 500 years ago, can understand human speech but cannot itself speak.",0.0,0.0,Genderless,Mythical
802,marshadow,Gloomdweller Pokémon,222,7,fighting,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/802.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/802.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/802.png,90,125,80,90,90,125,generation-vii,Marshadow,マーシャドー,"Able to conceal itself in shadows, it never appears before humans, so its very existence was the stuff of myth.",0.0,0.0,Genderless,Mythical
